event_id,customer_id,product_id,event_type,event_date,time_spent
444,297,63,view,1998-08-22 16:34:49.172107,10.3
445,727,70,add_to_cart,1998-08-23 16:34:49.172107,107.24
446,237,96,add_to_cart,1998-08-24 16:34:49.172107,160.4
447,978,22,view,1998-08-25 16:34:49.172107,86.92
448,625,67,view,1998-08-26 16:34:49.172107,211.64
449,217,99,remove_from_cart,1998-08-27 16:34:49.172107,126.47
450,833,80,remove_from_cart,1998-08-28 16:34:49.172107,98.31
451,246,59,add_to_cart,1998-08-29 16:34:49.172107,282.02
452,448,25,view,1998-08-30 16:34:49.172107,82.53
453,847,17,view,1998-08-31 16:34:49.172107,122.49
454,319,39,view,1998-09-01 16:34:49.172107,117.78
455,994,77,view,1998-09-02 16:34:49.172107,76.15
456,432,92,view,1998-09-03 16:34:49.172107,69.16
457,404,75,remove_from_cart,1998-09-04 16:34:49.172107,94.2
458,886,74,remove_from_cart,1998-09-05 16:34:49.172107,259.95
459,37,39,view,1998-09-06 16:34:49.172107,231.29
460,576,24,remove_from_cart,1998-09-07 16:34:49.172107,205.89
461,731,38,remove_from_cart,1998-09-08 16:34:49.172107,139.85
462,342,88,view,1998-09-09 16:34:49.172107,154.79
463,389,97,remove_from_cart,1998-09-10 16:34:49.172107,83.81
464,34,81,view,1998-09-11 16:34:49.172107,26.92
465,39,57,remove_from_cart,1998-09-12 16:34:49.172107,102.66
466,579,44,view,1998-09-13 16:34:49.172107,151.2
467,209,36,view,1998-09-14 16:34:49.172107,21.91
468,830,99,remove_from_cart,1998-09-15 16:34:49.172107,31.03
469,856,70,remove_from_cart,1998-09-16 16:34:49.172107,82.59
470,152,80,add_to_cart,1998-09-17 16:34:49.172107,113.29
471,899,45,view,1998-09-18 16:34:49.172107,121.03
472,365,92,view,1998-09-19 16:34:49.172107,39.78
473,199,96,view,1998-09-20 16:34:49.172107,71.62
474,601,26,view,1998-09-21 16:34:49.172107,82.19
475,760,11,remove_from_cart,1998-09-22 16:34:49.172107,24.95
476,835,52,remove_from_cart,1998-09-23 16:34:49.172107,101.2
477,79,25,add_to_cart,1998-09-24 16:34:49.172107,26.31
478,477,31,view,1998-09-25 16:34:49.172107,212.52
479,434,85,add_to_cart,1998-09-26 16:34:49.172107,118.88
480,797,45,add_to_cart,1998-09-27 16:34:49.172107,101.39
481,842,67,add_to_cart,1998-09-28 16:34:49.172107,42.32
482,32,76,add_to_cart,1998-09-29 16:34:49.172107,71.82
483,87,40,add_to_cart,1998-09-30 16:34:49.172107,73.65
484,551,46,remove_from_cart,1998-10-01 16:34:49.172107,295.64
485,393,54,remove_from_cart,1998-10-02 16:34:49.172107,251.43
486,613,41,add_to_cart,1998-10-03 16:34:49.172107,9.5
487,244,89,remove_from_cart,1998-10-04 16:34:49.172107,186.97
488,232,81,remove_from_cart,1998-10-05 16:34:49.172107,80.49
489,910,38,add_to_cart,1998-10-06 16:34:49.172107,35.79
490,580,100,remove_from_cart,1998-10-07 16:34:49.172107,213.15
491,192,36,remove_from_cart,1998-10-08 16:34:49.172107,43.82
492,916,83,view,1998-10-09 16:34:49.172107,135.9
493,540,44,add_to_cart,1998-10-10 16:34:49.172107,191.49
494,270,57,view,1998-10-11 16:34:49.172107,168.58
495,940,66,view,1998-10-12 16:34:49.172107,293.4
496,738,81,add_to_cart,1998-10-13 16:34:49.172107,236.79
497,77,30,view,1998-10-14 16:34:49.172107,233.39
498,735,10,view,1998-10-15 16:34:49.172107,109.9
499,993,99,remove_from_cart,1998-10-16 16:34:49.172107,7.48
500,884,61,view,1998-10-17 16:34:49.172107,221.65
501,167,63,add_to_cart,1998-10-18 16:34:49.172107,299.92
502,284,36,remove_from_cart,1998-10-19 16:34:49.172107,124.73
503,704,54,remove_from_cart,1998-10-20 16:34:49.172107,295.73
504,89,97,remove_from_cart,1998-10-21 16:34:49.172107,46.8
505,544,65,add_to_cart,1998-10-22 16:34:49.172107,92.47
506,649,82,add_to_cart,1998-10-23 16:34:49.172107,55.36
507,156,4,add_to_cart,1998-10-24 16:34:49.172107,145.18
508,250,55,view,1998-10-25 16:34:49.172107,240.11
509,95,54,view,1998-10-26 16:34:49.172107,105.5
510,17,91,remove_from_cart,1998-10-27 16:34:49.172107,272.34
511,117,89,remove_from_cart,1998-10-28 16:34:49.172107,165.72
512,983,64,add_to_cart,1998-10-29 16:34:49.172107,142.3
513,333,92,add_to_cart,1998-10-30 16:34:49.172107,237.18
514,823,22,view,1998-10-31 16:34:49.172107,34.93
515,522,25,view,1998-11-01 16:34:49.172107,233.26
516,80,81,add_to_cart,1998-11-02 16:34:49.172107,76.67
517,646,59,add_to_cart,1998-11-03 16:34:49.172107,87.84
518,432,57,view,1998-11-04 16:34:49.172107,181.84
519,203,54,remove_from_cart,1998-11-05 16:34:49.172107,271.07
520,116,44,remove_from_cart,1998-11-06 16:34:49.172107,175.63
521,963,52,view,1998-11-07 16:34:49.172107,196.44
522,220,76,view,1998-11-08 16:34:49.172107,234.1
523,253,16,remove_from_cart,1998-11-09 16:34:49.172107,81.5
524,169,16,view,1998-11-10 16:34:49.172107,249.03
525,847,81,remove_from_cart,1998-11-11 16:34:49.172107,128.3
526,316,55,remove_from_cart,1998-11-12 16:34:49.172107,56.82
527,717,61,view,1998-11-13 16:34:49.172107,108.28
528,810,95,add_to_cart,1998-11-14 16:34:49.172107,77.61
529,372,79,add_to_cart,1998-11-15 16:34:49.172107,72.47
530,760,77,add_to_cart,1998-11-16 16:34:49.172107,88.36
531,877,40,add_to_cart,1998-11-17 16:34:49.172107,58.37
532,977,91,add_to_cart,1998-11-18 16:34:49.172107,201.97
533,583,21,add_to_cart,1998-11-19 16:34:49.172107,176.1
534,156,66,add_to_cart,1998-11-20 16:34:49.172107,196.29
535,614,8,view,1998-11-21 16:34:49.172107,106.4
536,13,71,view,1998-11-22 16:34:49.172107,232.07
537,508,10,add_to_cart,1998-11-23 16:34:49.172107,43.23
538,465,57,view,1998-11-24 16:34:49.172107,173.49
539,783,4,remove_from_cart,1998-11-25 16:34:49.172107,86.26
540,804,43,add_to_cart,1998-11-26 16:34:49.172107,160.64
541,220,100,remove_from_cart,1998-11-27 16:34:49.172107,100.47
542,15,99,view,1998-11-28 16:34:49.172107,238.2
543,750,63,add_to_cart,1998-11-29 16:34:49.172107,267.93
544,117,43,remove_from_cart,1998-11-30 16:34:49.172107,224.06
545,331,67,view,1998-12-01 16:34:49.172107,56.8
546,56,82,add_to_cart,1998-12-02 16:34:49.172107,86.09
547,351,51,add_to_cart,1998-12-03 16:34:49.172107,276.21
548,132,56,remove_from_cart,1998-12-04 16:34:49.172107,133.98
549,995,43,remove_from_cart,1998-12-05 16:34:49.172107,282.65
550,226,24,remove_from_cart,1998-12-06 16:34:49.172107,120.77
551,308,96,view,1998-12-07 16:34:49.172107,285.77
552,475,34,remove_from_cart,1998-12-08 16:34:49.172107,278.09
553,906,59,remove_from_cart,1998-12-09 16:34:49.172107,199.86
554,222,2,remove_from_cart,1998-12-10 16:34:49.172107,7.6
555,173,2,add_to_cart,1998-12-11 16:34:49.172107,123.1
556,340,10,remove_from_cart,1998-12-12 16:34:49.172107,273.81
557,797,23,remove_from_cart,1998-12-13 16:34:49.172107,266.11
558,506,15,view,1998-12-14 16:34:49.172107,60.28
559,821,76,view,1998-12-15 16:34:49.172107,122.76
560,157,17,remove_from_cart,1998-12-16 16:34:49.172107,251.48
561,151,82,view,1998-12-17 16:34:49.172107,175.47
562,697,14,view,1998-12-18 16:34:49.172107,254.95
563,178,81,view,1998-12-19 16:34:49.172107,248.84
564,533,79,add_to_cart,1998-12-20 16:34:49.172107,272.71
565,112,76,remove_from_cart,1998-12-21 16:34:49.172107,39.58
566,683,16,remove_from_cart,1998-12-22 16:34:49.172107,47.84
567,138,32,remove_from_cart,1998-12-23 16:34:49.172107,29.43
568,233,23,view,1998-12-24 16:34:49.172107,280.9
569,332,34,view,1998-12-25 16:34:49.172107,145.17
570,542,98,view,1998-12-26 16:34:49.172107,23.98
571,893,16,add_to_cart,1998-12-27 16:34:49.172107,99.85
572,307,34,view,1998-12-28 16:34:49.172107,108.67
573,161,71,add_to_cart,1998-12-29 16:34:49.172107,243.82
574,402,33,remove_from_cart,1998-12-30 16:34:49.172107,221.97
575,590,68,view,1998-12-31 16:34:49.172107,208.37
576,278,43,add_to_cart,1999-01-01 16:34:49.172107,11.45
577,320,64,add_to_cart,1999-01-02 16:34:49.172107,273.66
578,533,71,view,1999-01-03 16:34:49.172107,68.59
579,897,18,add_to_cart,1999-01-04 16:34:49.172107,190.57
580,497,68,view,1999-01-05 16:34:49.172107,23.24
581,363,61,add_to_cart,1999-01-06 16:34:49.172107,29.05
582,372,75,remove_from_cart,1999-01-07 16:34:49.172107,7.83
583,892,20,remove_from_cart,1999-01-08 16:34:49.172107,171.95
584,655,11,remove_from_cart,1999-01-09 16:34:49.172107,190.67
585,36,79,view,1999-01-10 16:34:49.172107,19.89
586,303,46,remove_from_cart,1999-01-11 16:34:49.172107,90.69
587,438,64,remove_from_cart,1999-01-12 16:34:49.172107,256.18
588,726,81,remove_from_cart,1999-01-13 16:34:49.172107,34.89
589,32,98,view,1999-01-14 16:34:49.172107,68.88
590,186,76,add_to_cart,1999-01-15 16:34:49.172107,130.2
591,174,28,view,1999-01-16 16:34:49.172107,253.47
592,566,48,view,1999-01-17 16:34:49.172107,80.18
593,673,35,remove_from_cart,1999-01-18 16:34:49.172107,299.16
594,250,8,add_to_cart,1999-01-19 16:34:49.172107,109.8
595,763,91,remove_from_cart,1999-01-20 16:34:49.172107,119.0
596,935,22,remove_from_cart,1999-01-21 16:34:49.172107,41.02
597,279,24,view,1999-01-22 16:34:49.172107,205.66
598,683,66,view,1999-01-23 16:34:49.172107,76.82
599,695,95,view,1999-01-24 16:34:49.172107,190.52
600,2,86,remove_from_cart,1999-01-25 16:34:49.172107,70.83
601,194,64,add_to_cart,1999-01-26 16:34:49.172107,119.42
602,166,65,add_to_cart,1999-01-27 16:34:49.172107,257.72
603,759,14,remove_from_cart,1999-01-28 16:34:49.172107,222.98
604,925,25,add_to_cart,1999-01-29 16:34:49.172107,50.6
605,756,100,remove_from_cart,1999-01-30 16:34:49.172107,184.27
606,110,100,add_to_cart,1999-01-31 16:34:49.172107,190.45
607,380,3,remove_from_cart,1999-02-01 16:34:49.172107,31.72
608,835,5,add_to_cart,1999-02-02 16:34:49.172107,142.41
609,999,65,view,1999-02-03 16:34:49.172107,81.9
610,583,54,view,1999-02-04 16:34:49.172107,142.8
611,676,19,view,1999-02-05 16:34:49.172107,234.24
612,285,97,view,1999-02-06 16:34:49.172107,51.69
613,887,54,remove_from_cart,1999-02-07 16:34:49.172107,41.37
614,421,94,add_to_cart,1999-02-08 16:34:49.172107,84.45
615,113,76,remove_from_cart,1999-02-09 16:34:49.172107,285.92
616,228,10,view,1999-02-10 16:34:49.172107,225.61
617,471,98,add_to_cart,1999-02-11 16:34:49.172107,10.74
618,813,16,remove_from_cart,1999-02-12 16:34:49.172107,123.3
619,528,46,view,1999-02-13 16:34:49.172107,80.93
620,496,29,add_to_cart,1999-02-14 16:34:49.172107,193.25
621,31,15,add_to_cart,1999-02-15 16:34:49.172107,140.49
622,162,48,view,1999-02-16 16:34:49.172107,289.53
623,818,11,view,1999-02-17 16:34:49.172107,69.6
624,705,34,add_to_cart,1999-02-18 16:34:49.172107,178.42
625,722,36,view,1999-02-19 16:34:49.172107,211.56
626,378,30,remove_from_cart,1999-02-20 16:34:49.172107,248.54
627,446,99,view,1999-02-21 16:34:49.172107,125.06
628,744,73,view,1999-02-22 16:34:49.172107,207.64
629,427,82,view,1999-02-23 16:34:49.172107,94.44
630,696,19,add_to_cart,1999-02-24 16:34:49.172107,133.47
631,504,68,add_to_cart,1999-02-25 16:34:49.172107,269.21
632,527,70,view,1999-02-26 16:34:49.172107,285.22
633,944,33,add_to_cart,1999-02-27 16:34:49.172107,217.05
634,817,96,view,1999-02-28 16:34:49.172107,115.43
635,721,80,remove_from_cart,1999-03-01 16:34:49.172107,246.92
636,684,75,add_to_cart,1999-03-02 16:34:49.172107,12.63
637,778,22,view,1999-03-03 16:34:49.172107,35.31
638,532,36,add_to_cart,1999-03-04 16:34:49.172107,200.11
639,582,23,remove_from_cart,1999-03-05 16:34:49.172107,90.92
640,520,63,remove_from_cart,1999-03-06 16:34:49.172107,285.66
641,941,26,view,1999-03-07 16:34:49.172107,133.64
642,34,60,add_to_cart,1999-03-08 16:34:49.172107,131.66
643,736,95,remove_from_cart,1999-03-09 16:34:49.172107,205.03
644,691,93,add_to_cart,1999-03-10 16:34:49.172107,231.43
645,758,5,view,1999-03-11 16:34:49.172107,145.29
646,490,54,remove_from_cart,1999-03-12 16:34:49.172107,68.13
647,772,38,remove_from_cart,1999-03-13 16:34:49.172107,233.13
648,620,62,add_to_cart,1999-03-14 16:34:49.172107,99.5
649,754,25,remove_from_cart,1999-03-15 16:34:49.172107,56.66
650,423,98,view,1999-03-16 16:34:49.172107,191.33
651,468,12,view,1999-03-17 16:34:49.172107,31.68
652,24,22,remove_from_cart,1999-03-18 16:34:49.172107,291.55
653,216,9,view,1999-03-19 16:34:49.172107,191.56
654,55,84,remove_from_cart,1999-03-20 16:34:49.172107,295.84
655,26,29,remove_from_cart,1999-03-21 16:34:49.172107,104.97
656,281,44,remove_from_cart,1999-03-22 16:34:49.172107,291.51
657,804,93,remove_from_cart,1999-03-23 16:34:49.172107,47.94
658,327,27,add_to_cart,1999-03-24 16:34:49.172107,17.0
659,970,55,remove_from_cart,1999-03-25 16:34:49.172107,14.73
660,186,81,view,1999-03-26 16:34:49.172107,142.14
661,495,5,add_to_cart,1999-03-27 16:34:49.172107,29.49
662,12,52,view,1999-03-28 16:34:49.172107,156.09
663,641,13,remove_from_cart,1999-03-29 16:34:49.172107,101.61
664,884,42,view,1999-03-30 16:34:49.172107,104.01
665,434,15,add_to_cart,1999-03-31 16:34:49.172107,192.5
666,921,79,view,1999-04-01 16:34:49.172107,53.11
667,208,18,add_to_cart,1999-04-02 16:34:49.172107,231.13
668,133,50,remove_from_cart,1999-04-03 16:34:49.172107,176.7
669,339,2,remove_from_cart,1999-04-04 16:34:49.172107,274.91
670,196,87,view,1999-04-05 16:34:49.172107,112.63
671,262,13,view,1999-04-06 16:34:49.172107,294.9
672,282,68,remove_from_cart,1999-04-07 16:34:49.172107,174.87
673,369,47,remove_from_cart,1999-04-08 16:34:49.172107,292.15
674,103,89,view,1999-04-09 16:34:49.172107,12.98
675,632,75,remove_from_cart,1999-04-10 16:34:49.172107,219.75
676,183,50,add_to_cart,1999-04-11 16:34:49.172107,245.9
677,423,12,add_to_cart,1999-04-12 16:34:49.172107,20.69
678,9,13,view,1999-04-13 16:34:49.172107,175.8
679,557,9,view,1999-04-14 16:34:49.172107,241.57
680,244,59,remove_from_cart,1999-04-15 16:34:49.172107,170.51
681,782,45,remove_from_cart,1999-04-16 16:34:49.172107,23.83
682,624,70,add_to_cart,1999-04-17 16:34:49.172107,209.57
683,567,43,view,1999-04-18 16:34:49.172107,22.88
684,393,74,view,1999-04-19 16:34:49.172107,246.15
685,527,23,view,1999-04-20 16:34:49.172107,17.7
686,37,79,view,1999-04-21 16:34:49.172107,45.53
687,178,45,add_to_cart,1999-04-22 16:34:49.172107,86.16
688,639,23,add_to_cart,1999-04-23 16:34:49.172107,191.84
689,629,34,view,1999-04-24 16:34:49.172107,293.03
690,852,16,add_to_cart,1999-04-25 16:34:49.172107,39.76
691,72,63,view,1999-04-26 16:34:49.172107,47.1
692,352,51,add_to_cart,1999-04-27 16:34:49.172107,113.82
693,623,32,remove_from_cart,1999-04-28 16:34:49.172107,251.68
694,149,38,add_to_cart,1999-04-29 16:34:49.172107,142.83
695,697,56,view,1999-04-30 16:34:49.172107,99.88
696,105,69,remove_from_cart,1999-05-01 16:34:49.172107,170.56
697,659,17,view,1999-05-02 16:34:49.172107,81.85
698,221,86,remove_from_cart,1999-05-03 16:34:49.172107,123.34
699,826,39,remove_from_cart,1999-05-04 16:34:49.172107,103.12
700,863,41,add_to_cart,1999-05-05 16:34:49.172107,242.22
701,374,48,add_to_cart,1999-05-06 16:34:49.172107,277.66
702,518,82,remove_from_cart,1999-05-07 16:34:49.172107,229.07
703,260,28,remove_from_cart,1999-05-08 16:34:49.172107,134.53
704,299,77,remove_from_cart,1999-05-09 16:34:49.172107,153.78
705,861,50,view,1999-05-10 16:34:49.172107,41.9
706,42,1,add_to_cart,1999-05-11 16:34:49.172107,225.33
707,771,50,view,1999-05-12 16:34:49.172107,180.96
708,897,19,add_to_cart,1999-05-13 16:34:49.172107,271.22
709,492,98,view,1999-05-14 16:34:49.172107,64.18
710,439,59,add_to_cart,1999-05-15 16:34:49.172107,229.12
711,783,68,remove_from_cart,1999-05-16 16:34:49.172107,206.98
712,47,67,remove_from_cart,1999-05-17 16:34:49.172107,83.42
713,85,41,add_to_cart,1999-05-18 16:34:49.172107,201.88
714,686,10,remove_from_cart,1999-05-19 16:34:49.172107,277.69
715,58,28,remove_from_cart,1999-05-20 16:34:49.172107,275.94
716,991,34,view,1999-05-21 16:34:49.172107,217.29
717,711,39,add_to_cart,1999-05-22 16:34:49.172107,19.18
718,209,83,remove_from_cart,1999-05-23 16:34:49.172107,262.32
719,248,56,add_to_cart,1999-05-24 16:34:49.172107,199.04
720,211,52,view,1999-05-25 16:34:49.172107,96.58
721,39,100,add_to_cart,1999-05-26 16:34:49.172107,60.24
722,252,3,view,1999-05-27 16:34:49.172107,39.28
723,643,23,view,1999-05-28 16:34:49.172107,19.82
724,926,17,view,1999-05-29 16:34:49.172107,227.46
725,803,71,remove_from_cart,1999-05-30 16:34:49.172107,74.57
726,762,26,view,1999-05-31 16:34:49.172107,12.15
727,953,18,add_to_cart,1999-06-01 16:34:49.172107,122.19
728,413,46,add_to_cart,1999-06-02 16:34:49.172107,147.37
729,946,70,remove_from_cart,1999-06-03 16:34:49.172107,54.92
730,446,31,remove_from_cart,1999-06-04 16:34:49.172107,17.99
731,52,93,view,1999-06-05 16:34:49.172107,60.79
732,374,9,view,1999-06-06 16:34:49.172107,205.34
733,526,35,view,1999-06-07 16:34:49.172107,29.26
734,931,81,remove_from_cart,1999-06-08 16:34:49.172107,168.74
735,156,60,remove_from_cart,1999-06-09 16:34:49.172107,48.19
736,954,76,add_to_cart,1999-06-10 16:34:49.172107,62.73
737,542,63,view,1999-06-11 16:34:49.172107,120.96
738,90,100,view,1999-06-12 16:34:49.172107,34.74
739,903,52,add_to_cart,1999-06-13 16:34:49.172107,56.1
740,679,48,add_to_cart,1999-06-14 16:34:49.172107,107.94
741,351,61,add_to_cart,1999-06-15 16:34:49.172107,102.25
742,69,24,add_to_cart,1999-06-16 16:34:49.172107,226.04
743,163,74,view,1999-06-17 16:34:49.172107,27.06
744,242,58,remove_from_cart,1999-06-18 16:34:49.172107,258.83
745,495,64,view,1999-06-19 16:34:49.172107,245.79
746,383,30,add_to_cart,1999-06-20 16:34:49.172107,230.97
747,52,29,remove_from_cart,1999-06-21 16:34:49.172107,96.26
748,654,10,view,1999-06-22 16:34:49.172107,247.75
749,63,39,add_to_cart,1999-06-23 16:34:49.172107,58.93
750,509,55,remove_from_cart,1999-06-24 16:34:49.172107,41.7
751,292,28,remove_from_cart,1999-06-25 16:34:49.172107,18.26
752,91,18,remove_from_cart,1999-06-26 16:34:49.172107,282.1
753,664,41,view,1999-06-27 16:34:49.172107,95.86
754,424,81,add_to_cart,1999-06-28 16:34:49.172107,275.7
755,669,75,view,1999-06-29 16:34:49.172107,85.42
756,821,65,view,1999-06-30 16:34:49.172107,272.73
757,365,81,view,1999-07-01 16:34:49.172107,271.66
758,150,100,remove_from_cart,1999-07-02 16:34:49.172107,277.48
759,840,100,add_to_cart,1999-07-03 16:34:49.172107,151.37
760,271,46,view,1999-07-04 16:34:49.172107,260.45
761,881,60,add_to_cart,1999-07-05 16:34:49.172107,285.48
762,581,9,remove_from_cart,1999-07-06 16:34:49.172107,100.76
763,116,45,view,1999-07-07 16:34:49.172107,128.57
764,704,60,add_to_cart,1999-07-08 16:34:49.172107,217.18
765,516,28,remove_from_cart,1999-07-09 16:34:49.172107,93.61
766,587,97,view,1999-07-10 16:34:49.172107,227.37
767,914,3,view,1999-07-11 16:34:49.172107,26.8
768,810,51,add_to_cart,1999-07-12 16:34:49.172107,159.43
769,241,8,add_to_cart,1999-07-13 16:34:49.172107,41.08
770,30,70,view,1999-07-14 16:34:49.172107,91.53
771,143,59,view,1999-07-15 16:34:49.172107,81.29
772,326,61,remove_from_cart,1999-07-16 16:34:49.172107,252.48
773,695,58,remove_from_cart,1999-07-17 16:34:49.172107,62.09
774,949,70,view,1999-07-18 16:34:49.172107,243.49
775,16,93,add_to_cart,1999-07-19 16:34:49.172107,239.22
776,111,12,add_to_cart,1999-07-20 16:34:49.172107,152.17
777,872,9,view,1999-07-21 16:34:49.172107,73.98
778,713,49,remove_from_cart,1999-07-22 16:34:49.172107,71.93
779,107,83,view,1999-07-23 16:34:49.172107,142.15
780,379,17,add_to_cart,1999-07-24 16:34:49.172107,7.6
781,162,54,view,1999-07-25 16:34:49.172107,161.75
782,283,44,view,1999-07-26 16:34:49.172107,286.07
783,269,32,remove_from_cart,1999-07-27 16:34:49.172107,50.64
784,484,35,add_to_cart,1999-07-28 16:34:49.172107,174.14
785,667,78,add_to_cart,1999-07-29 16:34:49.172107,288.72
786,73,49,view,1999-07-30 16:34:49.172107,258.85
787,197,54,add_to_cart,1999-07-31 16:34:49.172107,255.86
788,243,16,add_to_cart,1999-08-01 16:34:49.172107,247.45
789,598,85,add_to_cart,1999-08-02 16:34:49.172107,96.16
790,799,12,add_to_cart,1999-08-03 16:34:49.172107,267.73
791,259,88,remove_from_cart,1999-08-04 16:34:49.172107,282.7
792,798,98,remove_from_cart,1999-08-05 16:34:49.172107,151.26
793,149,8,remove_from_cart,1999-08-06 16:34:49.172107,109.6
794,867,21,remove_from_cart,1999-08-07 16:34:49.172107,127.2
795,390,48,remove_from_cart,1999-08-08 16:34:49.172107,103.59
796,988,8,add_to_cart,1999-08-09 16:34:49.172107,67.66
797,416,28,view,1999-08-10 16:34:49.172107,187.44
798,426,80,view,1999-08-11 16:34:49.172107,170.97
799,997,10,remove_from_cart,1999-08-12 16:34:49.172107,141.46
800,702,52,add_to_cart,1999-08-13 16:34:49.172107,33.27
801,217,15,remove_from_cart,1999-08-14 16:34:49.172107,240.08
802,928,4,view,1999-08-15 16:34:49.172107,56.61
803,867,90,add_to_cart,1999-08-16 16:34:49.172107,38.8
804,86,79,add_to_cart,1999-08-17 16:34:49.172107,188.81
805,216,100,add_to_cart,1999-08-18 16:34:49.172107,122.6
806,423,96,view,1999-08-19 16:34:49.172107,22.64
807,320,62,view,1999-08-20 16:34:49.172107,109.89
808,118,4,remove_from_cart,1999-08-21 16:34:49.172107,232.68
809,926,41,remove_from_cart,1999-08-22 16:34:49.172107,186.5
810,959,73,view,1999-08-23 16:34:49.172107,112.02
811,882,99,remove_from_cart,1999-08-24 16:34:49.172107,61.58
812,992,55,view,1999-08-25 16:34:49.172107,191.38
813,415,28,add_to_cart,1999-08-26 16:34:49.172107,266.83
814,599,47,remove_from_cart,1999-08-27 16:34:49.172107,195.65
